﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Type;Medie;Vandområde;Dataejer;Ansvarlig Myndighed;Link;Dato;Måling nr;Undersøgelsestype;Målested type;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetype;Status;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Kvantifikationsgrænse;Detektionsgrænse;Kvalitetsmærke
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/2e233e06-069b-4f83-be08-238c168e6991;20-02-2005;1230350731;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/28745a27-daba-4e6c-90be-7dd98e608140;06-05-2015;1805454123;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;2,04;mg/l;;0,01;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/192ee83d-d954-4b6b-9f1b-0111d7a23894;04-07-2015;772780315;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;7,2;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/34181bc4-a072-4b26-9d2e-8299024705bd;02-03-2014;1408571965;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;241;Ammoniak+ammonium-N;;14,2;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/aea7d19a-57d0-4c36-a931-76ef2907d01e;21-08-2008;580989391;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b171e7ac-a025-4111-8be5-0e1b8f016181;09-10-2019;1968178882;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;176;BI5 modificeret ;;300;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/a88a4ffb-b1e4-4e4b-924c-f02408ebd770;14-11-2018;1809673224;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;7;Bundfald eft. 2 tim.;;0,1;ml/l;;0,1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/43951015-c354-4c45-8482-91c9e2adc14a;13-08-2001;2101279153;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;270;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/e12d8889-ed53-43da-bd32-5ee4980d8ad7;02-12-2013;46574185;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;261;Phosphor, total-P;;6,35;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/dced8031-f8b3-44d5-bc55-ce7a3905c94f;24-04-2023;127818947;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;246;Nitrat;;1,2;mg/l;;0,1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b7f97170-f1b8-4bc9-a4d2-fc05b09e47ea;12-07-2013;471668916;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Ej oplyst;;32;Suspenderede stoffer;;340;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/6758a61a-2bd3-41f8-8c4f-0cc3ad27b6d5;06-03-2000;1931220867;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;4,26;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/dd08be2c-d3d6-4375-ac9e-f113cba49cee;20-02-2017;794798389;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;680;mg/l;;5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/4be07826-72bb-46de-9798-198ae2ac0413;04-09-2023;11254786;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;21;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/43b82025-11b5-4af7-ab7e-6ed840261c70;15-03-2022;1275827838;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Partikelbundet - fra filteret;;32;Suspenderede stoffer;;170;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/f3790a91-5871-43c5-af9a-b366d9894ae1;13-11-2023;2084526417;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;246;Nitrat;;0,13;mg/l;;0,1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/7f3425ca-6848-4a0e-9587-c42e70638beb;04-02-2015;1565688820;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;;0,1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/23742ef6-8d1b-43c7-bea7-7fb59a9e7b8f;27-03-2011;154011656;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;32;Suspenderede stoffer;<;2;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/7f3425ca-6848-4a0e-9587-c42e70638beb;04-02-2015;1565688820;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;22;mg/l;;5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/6aadacb4-7d8a-43cf-b1e7-2a8d23cd6721;01-12-1998;329067234;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;;110;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/861e76a6-4a4e-4f74-981f-2ca7e7b76978;13-11-2007;1978962716;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;253;Nitrogen, total N;;1,96;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b24abfe1-54a9-4c53-be1e-39a6a358cbd6;21-06-2006;1445242143;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;;170;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/d8f4d332-47f2-4e77-a047-afe7434bf21d;24-02-2004;1316744182;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Puljet prøve / flowproportional;Godkendt;Ej oplyst;;32;Suspenderede stoffer;;330;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/fb33cbb9-5f16-4031-8cb0-c14c8d63365e;15-05-1991;614370413;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;15;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/04956b87-699e-431c-9829-530802da1169;24-03-2015;1100647429;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;4,14;mg/l;;0,01;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/c424f017-392c-4506-b18d-d0324528840f;18-08-2010;313559392;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;7;Bundfald eft. 2 tim.;<;0,1;ml/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/71e8d771-ca38-4fd2-a53b-43ae527c66aa;05-03-2018;1503060568;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Partikelbundet - fra filteret;;32;Suspenderede stoffer;;330;mg/l;;0,2;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/efc674cc-53a1-498c-9cdd-f4401059301f;03-10-2016;1434185325;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;3,1;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/53fc6c9e-139a-4dc6-a440-69bb6a6958e5;05-05-2020;2051574965;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;253;Nitrogen, total N;;2,1;mg/l;;0,02;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5847f981-cd44-4984-abc0-ea6aa1183c6d;05-07-1994;1813213530;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;13;pH;;8,3;pH;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/cc02dadc-03ab-4755-a4bf-56aa7a98a55a;13-03-2019;534019046;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;253;Nitrogen, total N;;14;mg/l;;0,02;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/82c781c7-3ec0-4981-8426-602c02a62a88;17-03-1998;1647136139;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;<;0,01;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/ca026a42-6009-4bac-9f4d-884d7e3de498;15-12-2019;14669474;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;19;mg/l;;5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/1bde33fe-d3a8-4925-ac6d-a5b3c2d247c7;05-03-2024;2032052139;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;17;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/2e233e06-069b-4f83-be08-238c168e6991;20-02-2005;1230350731;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;253;Nitrogen, total N;;4,1;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/6749b8fd-2437-48a5-925e-556e05ab4430;20-03-2012;399155566;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;280;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b860d1d7-0dc7-4703-aaff-3eed6f2419e3;30-04-2012;71325693;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;400;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/7775f2fb-a7a9-4ced-9b02-9f636dfc7c4c;29-11-2016;21491178;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;176;BI5 modificeret ;;130;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/fa02eb84-c179-4e97-ba1f-64ef9d83c988;16-01-2017;310052645;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;6;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/ff71be14-a3e0-4546-a8af-5735a1bb4742;14-03-2023;743569380;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;0,028;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/87faf2ac-82d9-4646-b800-c5eb1c267272;18-01-2016;1315899531;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;0,8;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/70094a9e-4469-4a05-a476-33f86a81499b;05-01-2004;1624706798;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Puljet prøve / flowproportional;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;0,057;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/332c1b4f-80ea-4de4-8139-c6d418e6cbbd;10-06-1993;867679220;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;32;Suspenderede stoffer;<;5;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/2f3e11bf-34ae-407d-b2ac-f9a79cefe90a;21-05-2012;1643901450;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;13;pH;;8,4;pH;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/61dfa90a-923f-4bdf-934e-9f5691ad2be6;29-09-1998;1933431012;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;25;mg/l;;-1;2
